"Date","Price (Close)"
"2021-10-02","47660.801395880844"
"2021-10-01","48167.68563488634"
"2021-09-30","43825.75735773819"
"2021-09-29","41524.60631143541"
"2021-09-28","41039.934214287874"
"2021-09-27","42169.21466737234"
"2021-09-26","43189.15920010166"
"2021-09-25","42703.66528136097"
"2021-09-24","42847.89800231547"
"2021-09-23","44896.434687317844"
"2021-09-22","43573.11521182879"
"2021-09-21","40713.372437437945"
"2021-09-20","43005.41397261596"
"2021-09-19","47250.21110037927"
"2021-09-18","48302.461196218086"
"2021-09-17","47300.90215676043"
"2021-09-16","47757.27115947085"
"2021-09-15","48148.33116063502"
"2021-09-14","47130.67957423161"
"2021-09-13","44956.04181226871"
"2021-09-12","46036.387569405204"
"2021-09-11","45175.24475579598"
"2021-09-10","44858.851039253714"
"2021-09-09","46406.77808193513"
"2021-09-08","46072.84462407352"
"2021-09-07","46888.73509387665"
"2021-09-06","52699.017881348496"
"2021-09-05","51795.68875881028"
"2021-09-04","49943.86590989726"
"2021-09-03","49998.478892060055"
"2021-09-02","49274.878632583706"
"2021-09-01","48844.679788416994"
"2021-08-31","47132.960237921856"
"2021-08-30","47002.93606319256"
"2021-08-29","48804.89206631799"
"2021-08-28","48931.190615437015"
"2021-08-27","49094.133344419366"
"2021-08-26","46856.62735920133"
"2021-08-25","48996.135100263746"
"2021-08-24","47661.18803327176"
"2021-08-23","49513.10577212436"
"2021-08-22","49285.906871382074"
"2021-08-21","48874.2292170511"
"2021-08-20","49339.77499641724"
"2021-08-19","46779.78198864239"
"2021-08-18","44723.54788930048"
"2021-08-17","44702.679927049634"
"2021-08-16","45944.57110085371"
"2021-08-15","47019.242786178664"
"2021-08-14","47113.09372840073"
"2021-08-13","47824.71047899698"
"2021-08-12","44427.68487627358"
"2021-08-11","45547.32441341331"
"2021-08-10","45570.76175014585"
"2021-08-09","46278.253536640885"
"2021-08-08","43849.0961868643"
"2021-08-07","44623.75802778377"
"2021-08-06","42861.677909854814"
"2021-08-05","40906.72936123486"
"2021-08-04","39711.576945807625"
"2021-08-03","38214.81668506366"
"2021-08-02","39175.32554102747"
"2021-08-01","39871.314841764244"
"2021-07-31","41485.3914898339"
"2021-07-30","42229.805800357586"
"2021-07-29","40032.51673091158"
"2021-07-28","40047.367972189335"
"2021-07-27","39478.99469474245"
"2021-07-26","37258.11169992395"
"2021-07-25","35416.083767790995"
"2021-07-24","34279.26671222107"
"2021-07-23","33648.05439739837"
"2021-07-22","32287.333380162017"
"2021-07-21","32145.21054684758"
"2021-07-20","29807.79473257486"
"2021-07-19","30843.20915229"
"2021-07-18","31801.533237922555"
"2021-07-17","31532.01401902486"
"2021-07-16","31395.101942953344"
"2021-07-15","31877.967088084974"
"2021-07-14","32838.40637757754"
"2021-07-13","32729.372735564528"
"2021-07-12","33087.1818330396"
"2021-07-11","34257.992760709334"
"2021-07-10","33522.06356837286"
"2021-07-09","33810.42781975512"
"2021-07-08","32884.7762251915"
"2021-07-07","33869.70692034103"
"2021-07-06","34222.14298956328"
"2021-07-05","33694.22371492725"
"2021-07-04","35285.49582543825"
"2021-07-03","34674.99184429142"
"2021-07-02","33698.749115710125"
"2021-07-01","33516.54526347933"
"2021-06-30","35047.23922681836"
"2021-06-29","35909.54506540364"
"2021-06-28","34495.23534548134"
"2021-06-27","34709.64461020715"
"2021-06-26","32291.059871232792"
"2021-06-25","31587.362684572647"
"2021-06-24","34660.06634955702"
"2021-06-23","33683.42842330969"
"2021-06-22","32530.813769029355"
"2021-06-21","31623.937442037986"
"2021-06-20","35596.77103679014"
"2021-06-19","35497.9337522889"
"2021-06-18","35779.21793898078"
"2021-06-17","38089.85951422869"
"2021-06-16","38923.610512360334"
"2021-06-15","40907.36237843977"
"2021-06-14","40873.9818750922"
"2021-06-13","39017.91565483727"
"2021-06-12","35550.80929724488"
"2021-06-11","37333.37691896241"
"2021-06-10","36690.323114697174"
"2021-06-09","37400.096168676726"
"2021-06-08","33407.06356977614"
"2021-06-07","33573.46144385185"
"2021-06-06","35804.81273112408"
"2021-06-05","35624.25609135742"
"2021-06-04","36852.26504079952"
"2021-06-03","39244.866974509605"
"2021-06-02","37573.700328814615"
"2021-06-01","36685.06845181184"
"2021-05-31","37272.78843590763"
"2021-05-30","35663.40484398605"
"2021-05-29","34622.56632803733"
"2021-05-28","35763.56564673959"
"2021-05-27","38554.13093767925"
"2021-05-26","39295.80572016091"
"2021-05-25","38372.10427418958"
"2021-05-24","38849.53360495075"
"2021-05-23","34804.38325924059"
"2021-05-22","37489.5696462923"
"2021-05-21","37328.644785308745"
"2021-05-20","40691.865101509014"
"2021-05-19","36759.91033161227"
"2021-05-18","42993.181138716915"
"2021-05-17","43671.666711900696"
"2021-05-16","46473.78117234264"
"2021-05-15","46939.23535821919"
"2021-05-14","49890.59561161027"
"2021-05-13","49902.26759250362"
"2021-05-12","49504.03617725971"
"2021-05-11","56749.686911051605"
"2021-05-10","56027.288071570045"
"2021-05-09","58301.81373587246"
"2021-05-08","58944.24775327365"
"2021-05-07","57363.208533869605"
"2021-05-06","56433.33124978601"
"2021-05-05","57502.298880264585"
"2021-05-04","53237.45977412949"
"2021-05-03","57208.999007537015"
"2021-05-02","56618.21143400628"
"2021-05-01","57848.18335731653"
"2021-04-30","57757.149216718026"
"2021-04-29","53601.028740556045"
"2021-04-28","54885.987241841285"
"2021-04-27","55138.20775088843"
"2021-04-26","54048.7475238507"
"2021-04-25","49121.76911367408"
"2021-04-24","50111.389278774164"
"2021-04-23","51229.06348900155"
"2021-04-22","51710.002078321646"
"2021-04-21","53923.201927633025"
"2021-04-20","56561.3490420926"
"2021-04-19","55686.67921487487"
"2021-04-18","56304.31980801012"
"2021-04-17","60056.664031279106"
"2021-04-16","61412.750765440775"
"2021-04-15","63224.16826547406"
"2021-04-14","63026.70862626945"
"2021-04-13","63631.40602951756"
"2021-04-12","59843.12039784084"
"2021-04-11","60055.85029033848"
"2021-04-10","59757.77544139458"
"2021-04-09","58116.80036587028"
"2021-04-08","58074.76252721877"
"2021-04-07","56010.00093415858"
"2021-04-06","58008.93216234953"
"2021-04-05","59131.6974987984"
"2021-04-04","58220.434940068626"
"2021-04-03","57075.67222383482"
"2021-04-02","58976.88255973288"
"2021-04-01","58716.17875188993"
"2021-03-31","58855.455415760356"
"2021-03-30","58776.67974136909"
"2021-03-29","57626.176953541435"
"2021-03-28","55770.15953667183"
"2021-03-27","55840.939935541406"
"2021-03-26","55058.52259271833"
"2021-03-25","51319.30449867274"
"2021-03-24","52295.92208865269"
"2021-03-23","54347.44862887336"
"2021-03-22","54103.94356512454"
"2021-03-21","57368.10100657577"
"2021-03-20","58106.77070556337"
"2021-03-19","58045.14273401708"
"2021-03-18","57642.073169206975"
"2021-03-17","58908.92465699068"
"2021-03-16","56916.05709501875"
"2021-03-15","55623.076377115976"
"2021-03-14","58980.62573399356"
"2021-03-13","61174.1891272131"
"2021-03-12","57232.049447359816"
"2021-03-11","57802.94451426763"
"2021-03-10","55875.761472289734"
"2021-03-09","54919.74944598506"
"2021-03-08","52402.09893015827"
"2021-03-07","50984.953490345855"
"2021-03-06","48900.346470255696"
"2021-03-05","48774.489196829236"
"2021-03-04","48372.152036112624"
"2021-03-03","50379.503545548505"
"2021-03-02","48500.72357412484"
"2021-03-01","49611.571197449375"
"2021-02-28","45223.360320288084"
"2021-02-27","46168.27661083373"
"2021-02-26","46309.90958385055"
"2021-02-25","47085.01708424623"
"2021-02-24","49734.20642179292"
"2021-02-23","48909.54895640467"
"2021-02-22","54129.45619613322"
"2021-02-21","57475.84229233257"
"2021-02-20","55898.15513417214"
"2021-02-19","55951.07987755098"
"2021-02-18","51584.6023151462"
"2021-02-17","52158.95343834736"
"2021-02-16","49262.75663491218"
"2021-02-15","47928.934007870586"
"2021-02-14","48647.20217256926"
"2021-02-13","47219.18701380294"
"2021-02-12","47407.35498048744"
"2021-02-11","48099.28450629842"
"2021-02-10","44842.77562737279"
"2021-02-09","46496.443817465246"
"2021-02-08","46445.54808704057"
"2021-02-07","38863.061839460235"
"2021-02-06","39227.83557383923"
"2021-02-05","38318.49042400525"
"2021-02-04","36981.97460991207"
"2021-02-03","37676.07494733297"
"2021-02-02","35504.720256366854"
"2021-02-01","33539.10300280868"
"2021-01-31","33127.64139957577"
"2021-01-30","34307.31795218959"
"2021-01-29","34258.70212830517"
"2021-01-28","33447.711282308104"
"2021-01-27","30420.103620682847"
"2021-01-26","32510.005765041406"
"2021-01-25","32263.031155651868"
"2021-01-24","32294.122501789545"
"2021-01-23","32104.272426874544"
"2021-01-22","32978.65509038433"
"2021-01-21","30834.975924568964"
"2021-01-20","35500.97573787246"
"2021-01-19","35910.4430569214"
"2021-01-18","36635.73709163373"
"2021-01-17","35824.861295771465"
"2021-01-16","35999.69232802583"
"2021-01-15","36751.118697750244"
"2021-01-14","39115.16169599422"
"2021-01-13","37380.05783087508"
"2021-01-12","34033.1270330233"
"2021-01-11","35435.65105196162"
"2021-01-10","38177.893648857644"
"2021-01-09","40258.28207770266"
"2021-01-08","40638.66321617064"
"2021-01-07","39485.03871628065"
"2021-01-06","36845.42719009862"
"2021-01-05","34033.02844076571"
"2021-01-04","32013.657608160636"
"2021-01-03","33061.90871061275"
"2021-01-02","32200.200908880128"
"2021-01-01","29402.176951267076"
"2020-12-31","28961.16419054453"
"2020-12-30","28886.315853439122"
"2020-12-29","27360.005185391336"
"2020-12-28","27032.289152072073"
"2020-12-27","26250.457794284153"
"2020-12-26","26463.33316440837"
"2020-12-25","24706.341348007194"
"2020-12-24","23725.788082277857"
"2020-12-23","23228.629319338434"
"2020-12-22","23820.557824810665"
"2020-12-21","22723.095651267435"
"2020-12-20","23475.541466191804"
"2020-12-19","23850.645713444243"
"2020-12-18","23138.057567786123"
"2020-12-17","22811.018280698045"
"2020-12-16","21358.62999783341"
"2020-12-15","19436.294766945317"
"2020-12-14","19270.45298307664"
"2020-12-13","19163.827292556005"
"2020-12-12","18815.684348943712"
"2020-12-11","18037.611443494254"
"2020-12-10","18254.412586683327"
"2020-12-09","18548.17205079044"
"2020-12-08","18313.233587312126"
"2020-12-07","19176.89398080659"
"2020-12-06","19376.099495355244"
"2020-12-05","19158.831543991393"
"2020-12-04","18657.346967566835"
"2020-12-03","19440.184947706588"
"2020-12-02","19222.1281061467"
"2020-12-01","18784.537073311265"
"2020-11-30","19704.012090494074"
"2020-11-29","18200.009909142016"
"2020-11-28","17735.399577434462"
"2020-11-27","17150.161470000054"
"2020-11-26","17169.6983723484"
"2020-11-25","18713.381530059873"
"2020-11-24","19168.063925287213"
"2020-11-23","18372.29556338157"
"2020-11-22","18434.304930041744"
"2020-11-21","18703.929118306954"
"2020-11-20","18684.69658753344"
"2020-11-19","17825.902819618786"
"2020-11-18","17786.11943438156"
"2020-11-17","17676.568067283857"
"2020-11-16","16720.14495412508"
"2020-11-15","15946.200234084316"
"2020-11-14","16071.501880622025"
"2020-11-13","16327.268311301585"
"2020-11-12","16314.969101500921"
"2020-11-11","15696.276644792793"
"2020-11-10","15307.296910843444"
"2020-11-09","15334.478548100205"
"2020-11-08","15480.699950380256"
"2020-11-07","14835.492064570413"
"2020-11-06","15597.044548611746"
"2020-11-05","15604.46239984464"
"2020-11-04","14150.50474456989"
"2020-11-03","14024.223844250597"
"2020-11-02","13551.602757465545"
"2020-11-01","13729.432316474864"
"2020-10-31","13792.545983311993"
"2020-10-30","13561.921123389513"
"2020-10-29","13457.647186795755"
"2020-10-28","13277.455398541833"
"2020-10-27","13642.269298921812"
"2020-10-26","13065.373028309981"
"2020-10-25","13036.166404215819"
"2020-10-24","13119.109865163622"
"2020-10-23","12935.122548614849"
"2020-10-22","12977.34543136124"
"2020-10-21","12805.891789050133"
"2020-10-20","11921.282792419986"
"2020-10-19","11758.017769624357"
"2020-10-18","11510.049198155688"
"2020-10-17","11369.83301823898"
"2020-10-16","11325.371570286781"
"2020-10-15","11512.300986992706"
"2020-10-14","11427.421744711804"
"2020-10-13","11428.42499293522"
"2020-10-12","11537.90429148588"
"2020-10-11","11372.930333797227"
"2020-10-10","11301.979624503701"
"2020-10-09","11059.017748895169"
"2020-10-08","10931.050045798813"
"2020-10-07","10666.551781390255"
"2020-10-06","10600.332191839323"
"2020-10-05","10796.394639779477"
"2020-10-04","10672.147761247581"
"2020-10-03","10547.090187390735"
"2020-10-02","10573.922845292678"
"2020-10-01","10620.221733756225"
"2020-09-30","10799.727779712226"
"2020-09-29","10844.120564334173"
"2020-09-28","10694.391198250867"
"2020-09-27","10777.150812130438"
"2020-09-26","10732.853957615032"
"2020-09-25","10692.766161243719"
"2020-09-24","10739.08596486566"
"2020-09-23","10236.562016692355"
"2020-09-22","10531.059676421688"
"2020-09-21","10416.406739108954"
"2020-09-20","10921.35861283799"
"2020-09-19","11081.847043074697"
"2020-09-18","10934.911329372568"
"2020-09-17","10942.424670856783"
"2020-09-16","10957.54812434909"
"2020-09-15","10787.421910504658"
"2020-09-14","10675.892813262217"
"2020-09-13","10331.928535849678"
"2020-09-12","10443.55161000525"
"2020-09-11","10393.989499699157"
"2020-09-10","10341.458632285156"
"2020-09-09","10222.136968622344"
"2020-09-08","10127.999594658259"
"2020-09-07","10374.655282429936"
"2020-09-06","10255.26237477805"
"2020-09-05","10169.711661221745"
"2020-09-04","10472.97973515739"
"2020-09-03","10160.905885683474"
"2020-09-02","11399.389661676887"
"2020-09-01","11937.101016280307"
"2020-08-31","11656.274209349587"
"2020-08-30","11714.428919911317"
"2020-08-29","11472.987008594671"
"2020-08-28","11535.357603436536"
"2020-08-27","11333.689249607454"
"2020-08-26","11467.148731836502"
"2020-08-25","11326.099616643365"
"2020-08-24","11756.998162747965"
"2020-08-23","11654.50098877271"
"2020-08-22","11669.785268494268"
"2020-08-21","11531.14479742931"
"2020-08-20","11867.15535743349"
"2020-08-19","11758.681263255907"
"2020-08-18","11958.294460559637"
"2020-08-17","12297.421352112686"
"2020-08-16","11916.514787748069"
"2020-08-15","11859.31565877932"
"2020-08-14","11776.738110897952"
"2020-08-13","11795.658687907586"
"2020-08-12","11570.119663050687"
"2020-08-11","11390.093881715004"
"2020-08-10","11903.36350582731"
"2020-08-09","11687.573584690967"
"2020-08-08","11772.009767780813"
"2020-08-07","11603.64554509765"
"2020-08-06","11769.468967577628"
"2020-08-05","11755.606191767569"
"2020-08-04","11197.404858419628"
"2020-08-03","11231.03193293241"
"2020-08-02","11071.16040657346"
"2020-08-01","11817.393998963676"
"2020-07-31","11353.029314848976"
"2020-07-30","11114.605126518465"
"2020-07-29","11111.827030185063"
"2020-07-28","10930.206165236918"
"2020-07-27","11047.08655454852"
"2020-07-26","9940.629897541914"
"2020-07-25","9713.542764853619"
"2020-07-24","9561.660405626593"
"2020-07-23","9613.605230329485"
"2020-07-22","9530.351276763575"
"2020-07-21","9394.466919331002"
"2020-07-20","9161.410422347595"
"2020-07-19","9213.444769249849"
"2020-07-18","9172.971749500575"
"2020-07-17","9154.080707689796"
"2020-07-16","9130.58133769898"
"2020-07-15","9190.168181737281"
"2020-07-14","9255.537820688054"
"2020-07-13","9241.207443521529"
"2020-07-12","9302.75600404417"
"2020-07-11","9233.317787143025"
"2020-07-10","9288.48162921401"
"2020-07-09","9233.148573890765"
"2020-07-08","9438.607169615329"
"2020-07-07","9257.454061961867"
"2020-07-06","9346.721637957846"
"2020-07-05","9076.519364518026"
"2020-07-04","9138.26289436895"
"2020-07-03","9059.484840050285"
"2020-07-02","9088.744012551142"
"2020-07-01","9236.616397175723"
"2020-06-30","9158.90157741598"
"2020-06-29","9180.793174484372"
"2020-06-28","9112.658751677218"
"2020-06-27","9003.726084451911"
"2020-06-26","9155.67802709783"
"2020-06-25","9242.103387812058"
"2020-06-24","9287.570469952603"
"2020-06-23","9621.789561256643"
"2020-06-22","9688.285776956316"
"2020-06-21","9287.670366696435"
"2020-06-20","9353.65975317441"
"2020-06-19","9299.224369277788"
"2020-06-18","9376.346354874262"
"2020-06-17","9454.740878711995"
"2020-06-16","9525.10809979166"
"2020-06-15","9428.160141117174"
"2020-06-14","9334.807054779269"
"2020-06-13","9472.327797702723"
"2020-06-12","9462.250729279524"
"2020-06-11","9267.579316933005"
"2020-06-10","9888.807412060076"
"2020-06-09","9778.164654802196"
"2020-06-08","9785.435997038783"
"2020-06-07","9751.488717625121"
"2020-06-06","9666.542288181876"
"2020-06-05","9617.090420820421"
"2020-06-04","9788.178936133976"
"2020-06-03","9665.937360861135"
"2020-06-02","9519.293396234225"
"2020-06-01","10207.837560226246"
"2020-05-31","9444.414655542003"
"2020-05-30","9698.898059252704"
"2020-05-29","9422.103158711489"
"2020-05-28","9577.691532034412"
"2020-05-27","9204.400057143941"
"2020-05-26","8840.03805068224"
"2020-05-25","8898.028610535259"
"2020-05-24","8714.09391166191"
"2020-05-23","9178.907037934596"
"2020-05-22","9169.589736107926"
"2020-05-21","9057.416448393073"
"2020-05-20","9507.786547747774"
"2020-05-19","9778.849823144124"
"2020-05-18","9752.214887955068"
"2020-05-17","9678.114831553246"
"2020-05-16","9385.357366002907"
"2020-05-15","9309.271876375644"
"2020-05-14","9793.744069612485"
"2020-05-13","9323.85775412173"
"2020-05-12","8817.972241929569"
"2020-05-11","8568.403634992781"
"2020-05-10","8726.847140033076"
"2020-05-09","9538.897856885298"
"2020-05-08","9809.862756776072"
"2020-05-07","9999.511736997374"
"2020-05-06","9155.684258469437"
"2020-05-05","9028.860591935168"
"2020-05-04","8886.182931340336"
"2020-05-03","8903.399224607956"
"2020-05-02","8982.890539709466"
"2020-05-01","8829.83840966908"
"2020-04-30","8626.555603963212"
"2020-04-29","8785.316070743344"
"2020-04-28","7753.418369493194"
"2020-04-27","7786.530477029904"
"2020-04-26","7701.736565197989"
"2020-04-25","7543.924522287693"
"2020-04-24","7514.126301027261"
"2020-04-23","7486.852624260107"
"2020-04-22","7135.508417025834"
"2020-04-21","6857.3034008803"
"2020-04-20","6837.716265647171"
"2020-04-19","7130.827026276954"
"2020-04-18","7257.5297375431755"
"2020-04-17","7036.315819242109"
"2020-04-16","7073.71585506765"
"2020-04-15","6714.480925862025"
"2020-04-14","6875.383794196854"
"2020-04-13","6855.122402041605"
"2020-04-12","6911.609896764899"
"2020-04-11","6888.287612691595"
"2020-04-10","6870.103233510345"
"2020-04-09","7293.342315865617"
"2020-04-08","7370.3228526235125"
"2020-04-07","7199.711598707606"
"2020-04-06","7342.581921877739"
"2020-04-05","6780.268407535982"
"2020-04-04","6872.605219111627"
"2020-04-03","6740.347723885679"
"2020-04-02","6799.219403080545"
"2020-04-01","6661.999749495881"
"2020-03-31","6426.07651612687"
"2020-03-30","6406.941005134504"
"2020-03-29","5879.887346227628"
"2020-03-28","6251.315361733161"
"2020-03-27","6368.67783565907"
"2020-03-26","6718.236472825736"
"2020-03-25","6689.614806896922"
"2020-03-24","6767.965341631038"
"2020-03-23","6495.92971650934"
"2020-03-22","5820.527342561931"
"2020-03-21","6194.187191149058"
"2020-03-20","6204.773950806677"
"2020-03-19","6184.820416473571"
"2020-03-18","5411.842018282379"
"2020-03-17","5336.203408028168"
"2020-03-16","5041.082208792034"
"2020-03-15","5348.231593973001"
"2020-03-14","5204.732144334111"
"2020-03-13","5632.209299175679"
"2020-03-12","4842.943406770192"
"2020-03-11","7940.986247868867"
"2020-03-10","7895.316673275938"
"2020-03-09","7933.6211673686585"
"2020-03-08","8041.740677619292"
"2020-03-07","8890.389941180743"
"2020-03-06","9155.513204177387"
"2020-03-05","9069.864635128117"
"2020-03-04","8758.234259303637"
"2020-03-03","8763.216083866864"
"2020-03-02","8919.1005775489"
"2020-03-01","8524.001915693518"
"2020-02-29","8527.351305382792"
"2020-02-28","8704.479409066636"
"2020-02-27","8816.775217820401"
"2020-02-26","8783.752231887021"
"2020-02-25","9310.294008172395"
"2020-02-24","9658.34645630577"
"2020-02-23","9967.662667118826"
"2020-02-22","9667.032271468503"
"2020-02-21","9689.543722297458"
"2020-02-20","9606.993073221038"
"2020-02-19","9597.029281927757"
"2020-02-18","10187.491408770395"
"2020-02-17","9710.939967005257"
"2020-02-16","9923.494738957534"
"2020-02-15","9900.113936122678"
"2020-02-14","10361.37441780032"
"2020-02-13","10233.33196482426"
"2020-02-12","10333.136683408658"
"2020-02-11","10264.118380915335"
"2020-02-10","9849.282205808946"
"2020-02-09","10159.056488099375"
"2020-02-08","9899.87250141779"
"2020-02-07","9800.574195222356"
"2020-02-06","9759.72067546678"
"2020-02-05","9608.1209446928"
"2020-02-04","9166.702234351835"
"2020-02-03","9282.608816257543"
"2020-02-02","9322.457545910218"
"2020-02-01","9376.124126880777"
"2020-01-31","9335.79567601483"
"2020-01-30","9499.85878000617"
"2020-01-29","9285.320794836873"
"2020-01-28","9382.044148079058"
"2020-01-27","8889.58629148026"
"2020-01-26","8598.439479269957"
"2020-01-25","8332.856576957674"
"2020-01-24","8427.193210918802"
"2020-01-23","8382.329887162221"
"2020-01-22","8660.073547201391"
"2020-01-21","8720.051013375481"
"2020-01-20","8625.588794974108"
"2020-01-19","8695.793841138546"
"2020-01-18","8909.177452623479"
"2020-01-17","8897.992114275132"
"2020-01-16","8672.236728914728"
"2020-01-15","8811.387870182181"
"2020-01-14","8811.04897329212"
"2020-01-13","8107.0843065746485"
"2020-01-12","8178.855606775806"
"2020-01-11","8017.505113020396"
"2020-01-10","8192.129659377726"
"2020-01-09","7809.204148762426"
"2020-01-08","8049.861001690873"
"2020-01-07","8157.183327495583"
"2020-01-06","7761.531233221876"
"2020-01-05","7353.340005331955"
"2020-01-04","7342.9321327827765"
"2020-01-03","7334.642936847678"
"2020-01-02","6947.972832879146"
"2020-01-01","7181.33726356389"
"2019-12-31","7169.5765041515315"
"2019-12-30","7222.376673515332"
"2019-12-29","7382.121244730894"
"2019-12-28","7307.05496862182"
"2019-12-27","7245.4965392167705"
"2019-12-26","7194.746151563704"
"2019-12-25","7193.1377537145345"
"2019-12-24","7252.125134608685"
"2019-12-23","7316.510250554094"
"2019-12-22","7503.997003668116"
"2019-12-21","7131.788628704908"
"2019-12-20","7190.8128622556715"
"2019-12-19","7147.994550683137"
"2019-12-18","7288.5003004900445"
"2019-12-17","6618.67624261085"
"2019-12-16","6885.725362231101"
"2019-12-15","7117.3308248534795"
"2019-12-14","7064.290610236014"
"2019-12-13","7252.7546752591215"
"2019-12-12","7189.968176765544"
"2019-12-11","7203.528428077961"
"2019-12-10","7222.0658721601685"
"2019-12-09","7338.702912317122"
"2019-12-08","7516.469111911781"
"2019-12-07","7501.204666879183"
"2019-12-06","7543.383362281497"
"2019-12-05","7392.657412933063"
"2019-12-04","7196.763417642071"
"2019-12-03","7312.750676590356"
"2019-12-02","7309.652061892985"
"2019-12-01","7403.3915411452235"
"2019-11-30","7553.2445856547565"
"2019-11-29","7751.242787647271"
"2019-11-28","7430.98186788119"
"2019-11-27","7517.313127904231"
"2019-11-26","7163.506877413452"
"2019-11-25","7121.362301856831"
"2019-11-24","6910.514947823032"
"2019-11-23","7320.29388225093"
"2019-11-22","7277.45223735458"
"2019-11-21","7617.449633186813"
"2019-11-20","8072.235782937799"
"2019-11-19","8121.691814368802"
"2019-11-18","8172.772950680553"
"2019-11-17","8501.590784492306"
"2019-11-16","8473.622430772186"
"2019-11-15","8463.451942662025"
"2019-11-14","8633.587387260768"
"2019-11-13","8759.695423652991"
"2019-11-12","8804.741550642582"
"2019-11-11","8720.637397993542"
"2019-11-10","9036.411463492526"
"2019-11-09","8803.606776246823"
"2019-11-08","8764.202067930997"
"2019-11-07","9202.015061238619"
"2019-11-06","9339.096592985852"
"2019-11-05","9304.273961217385"
"2019-11-04","9410.427112271756"
"2019-11-03","9204.687720659305"
"2019-11-02","9302.581989887574"
"2019-11-01","9242.151432445778"
"2019-10-31","9152.60622854322"
"2019-10-30","9162.325919063758"
"2019-10-29","9426.280975309492"
"2019-10-28","9223.30726027089"
"2019-10-27","9553.123071709495"
"2019-10-26","9258.299468343357"
"2019-10-25","8665.676948259998"
"2019-10-24","7426.480869513319"
"2019-10-23","7472.343378850688"
"2019-10-22","8022.927961471169"
"2019-10-21","8214.942109359545"
"2019-10-20","8236.203432534961"
"2019-10-19","7966.382532822106"
"2019-10-18","7955.602512732906"
"2019-10-17","8077.712744577984"
"2019-10-16","7993.767295900143"
"2019-10-15","8162.382925846"
"2019-10-14","8353.01851701166"
"2019-10-13","8279.460135801946"
"2019-10-12","8306.740968680017"
"2019-10-11","8263.912960710746"
"2019-10-10","8570.234351567518"
"2019-10-09","8578.596189586046"
"2019-10-08","8176.242879071466"
"2019-10-07","8202.503791618632"
"2019-10-06","7863.607175388604"
"2019-10-05","8143.870320719673"
"2019-10-04","8146.803319995445"
"2019-10-03","8241.702543990403"
"2019-10-02","8378.23992117896"
"2019-10-01","8318.20150766918"
"2019-09-30","8306.647172178144"
"2019-09-29","8054.060440370432"
"2019-09-28","8212.507756099267"
"2019-09-27","8195.473571930946"
"2019-09-26","8063.927729411242"
"2019-09-25","8437.537039377834"
"2019-09-24","8530.168521207615"
"2019-09-23","9696.591656946142"
"2019-09-22","10027.94002409689"
"2019-09-21","9986.093584857514"
"2019-09-20","10169.5390973117"
"2019-09-19","10253.950351951038"
"2019-09-18","10160.733482534852"
"2019-09-17","10194.589306745069"
"2019-09-16","10269.09079457108"
"2019-09-15","10311.41649572575"
"2019-09-14","10360.842547797089"
"2019-09-13","10363.273649958159"
"2019-09-12","10427.418397146988"
"2019-09-11","10163.57335680298"
"2019-09-10","10103.575587480342"
"2019-09-09","10311.641000042227"
"2019-09-08","10405.258854397334"
"2019-09-07","10482.137403171544"
"2019-09-06","10307.994080450493"
"2019-09-05","10571.68660836975"
"2019-09-04","10573.948048803524"
"2019-09-03","10617.632755301856"
"2019-09-02","10373.63033960103"
"2019-09-01","9738.476215426685"
"2019-08-31","9594.944443325709"
"2019-08-30","9583.573879899986"
"2019-08-29","9489.43031120567"
"2019-08-28","9720.609920309822"
"2019-08-27","10171.978775208423"
"2019-08-26","10365.019586857412"
"2019-08-25","10139.511059451579"
"2019-08-24","10142.349503257803"
"2019-08-23","10392.928331184301"
"2019-08-22","10104.420833798717"
"2019-08-21","10122.949760729325"
"2019-08-20","10762.165483825067"
"2019-08-19","10921.235272827775"
"2019-08-18","10314.73275156703"
"2019-08-17","10210.34070767848"
"2019-08-16","10338.370894455538"
"2019-08-15","10292.32608857337"
"2019-08-14","10023.578350676371"
"2019-08-13","10858.136519516498"
"2019-08-12","11374.197915728533"
"2019-08-11","11533.766229301606"
"2019-08-10","11271.45911270723"
"2019-08-09","11862.288751388307"
"2019-08-08","11993.800798598393"
"2019-08-07","11966.264028156538"
"2019-08-06","11469.870933397675"
"2019-08-05","11819.918511781334"
"2019-08-04","10968.343907007238"
"2019-08-03","10820.672975324536"
"2019-08-02","10517.125813312545"
"2019-08-01","10395.818798149461"
"2019-07-31","10111.076762933903"
"2019-07-30","9584.347062183679"
"2019-07-29","9485.109778064676"
